"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"329","@LivChristianLiv There are so many puppies looking for homes in shelters across the US. http://t.co/lJTj5N6ryT #WKCDogShow #AdoptDontBuy",FALSE,0,"LivChristianLiv",2015-02-17 02:12:28,FALSE,"567506071791472640","567506838535417856","16150938","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"330","@BethanyAtDirect If you're an animal love, please check out this link on the importance of adoption! ‚ù§ http://t.co/EsnX87eFGt #WKCDogShow",FALSE,0,"BethanyAtDirect",2015-02-17 02:10:00,FALSE,"567497430795436032","567506217409327104","31979573","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"331","@Amy_Arguello You should also check out this video on dog breeds! https://t.co/WTLeQIwGbr #WKCDogShow",FALSE,1,"Amy_Arguello",2015-02-17 02:07:46,FALSE,"567497722635517952","567505655347429376","2727231853","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"332","@lifewitharie @Romillen For sure. 25% of shelter dogs are purebreds. :)",FALSE,0,"lifewitharie",2015-02-17 02:06:03,FALSE,"567504765714563073","567505224735006720","906195024","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"333","@sweetheartxoox Sorry, we aren't following anyone new at the moment due to manageability. Thanks for understanding! &lt;3",FALSE,1,"sweetheartxoox",2015-02-17 02:04:12,FALSE,"567494968432812035","567504755233017856","40079437","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"334","@Romillen Yes! Thank you for speaking up for dogs!! ‚ù§ #AdoptDontBuy #WKCDogShow",FALSE,0,"Romillen",2015-02-17 02:01:15,FALSE,"567503136143970304","567504012904116224","75875233","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"335","@MadelineBacolor Aww!! He's my pick for the night! #TheWayDogsShouldBe Ì†ΩÌ∞∂‚ù§",FALSE,1,"peta",2015-02-17 01:59:16,FALSE,"567503376813158400","567503515308658688","9890492","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"336","@CM_TravelingFG Our favorite breed is the mutt! Check out the funny video to find out why: https://t.co/WTLeQIf5jT #WKCDogShow",FALSE,0,"CM_TravelingFG",2015-02-17 01:50:01,FALSE,"567497832715005954","567501187327729664","729500024","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",1,FALSE,FALSE,NA,NA
"337","@MadelineBacolor We're sure he's much happier being at home! &lt;3 http://t.co/G48dRE4pjS #WKCDogShow",FALSE,0,"MadelineBacolor",2015-02-17 01:48:03,FALSE,"567497954039447552","567500693729456129","1164195566","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"338","@214bee The 75lb lapdog is one of our favorites!! Check out some of our other favorite breeds! Ì†ΩÌ∏ä http://t.co/5CRUfb1JKV #WKCDogShow #adopt",FALSE,1,"214bee",2015-02-17 01:44:49,FALSE,"567498037984243712","567499878910398464","2349260965","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",1,FALSE,FALSE,NA,NA
"339","@alenamaz This is one of my favorite videos! https://t.co/WTLeQIf5jT #WKCDogShow",FALSE,0,"alenamaz",2015-02-17 01:41:21,FALSE,"567498058808975360","567499006314827776","182936102","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"340","@MonaMonet23 They are all beautiful, but is what's best for them?http://t.co/lg0rguAi4Y #WKCDogShow",FALSE,0,"MonaMonet23",2015-02-17 01:39:40,FALSE,"567498087535366144","567498581842870272","35230056","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"341","@madecker12 If you love pups (who doesn't?!) please check out why adoption is so important! http://t.co/EsnX87wh53 #WKCDogShow #AdoptDontBuy",FALSE,2,"madecker12",2015-02-17 01:30:36,FALSE,"567495751207772160","567496300850339840","580390500","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"342","@HungryHollyRuns Our favorite breed is the mutt! :) Check out this hilarious video: https://t.co/WTLeQIf5jT #WKCDogShow",FALSE,0,"HungryHollyRuns",2015-02-17 01:28:49,FALSE,"567495175623438337","567495852621840384","454952067","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"343","@EzraCoolCat Ezra knows best. This is why many others have an issue with the show: http://t.co/lJTj5MOQHl #WKCDogShow",FALSE,1,"EzraCoolCat",2015-02-17 01:26:48,FALSE,"567493775787053057","567495344590958593","196425148","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"344","@casmittie You're awesome! It's the most rewarding experience. #AdoptDontBuy",FALSE,0,"casmittie",2015-02-17 01:23:35,FALSE,"567493512179232768","567494535744606208","21047594","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"345","@MonaMonet23 Millie is sooo cute!! Ì†ΩÌ∏ç Please always support adoption of companion animals. http://t.co/lg0rguAi4Y #WKCDogShow",FALSE,0,"MonaMonet23",2015-02-17 01:19:53,FALSE,"567492338147012608","567493605347319809","35230056","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"346","@casmittie We totally get it! They're all so adorable, but our favorite breed is a mutt! ‚ù§ http://t.co/EsnX87wh53 #WKCDogShow",FALSE,0,"casmittie",2015-02-17 01:17:38,FALSE,"567492389485674496","567493037765705729","21047594","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"347","@docjuanna Cute socks! Ì†ΩÌ∏ä Check out this hilarious video about purebred dogs vs mutts: https://t.co/WTLeQIf5jT #WKCDogShow",FALSE,0,"docjuanna",2015-02-17 01:15:53,FALSE,"567491233615187968","567492597414117376","142245903","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"348","@ClumberKim If you love dogs please check out this article about the issues with breeding. http://t.co/lg0rguAi4Y #WKCDogShow",FALSE,0,"ClumberKim",2015-02-17 01:11:33,FALSE,"567489980776583168","567491509248065537","14739913","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",1,FALSE,FALSE,NA,NA
"349","@BB_Rides_On Good question! Check out our response here: http://t.co/UiLQemlbVS",FALSE,1,"BB_Rides_On",2015-02-17 01:06:47,FALSE,"567485206831955968","567490306367422464","1646530536","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"350","@kiribeiro Totally. Thanks for boycotting the zoo! &lt;3",FALSE,0,"kiribeiro",2015-02-17 01:06:11,FALSE,"567489177101807618","567490155355729920","268509693","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"351","@suz_sm Okay awesome!! I hope so too!",FALSE,1,"suz_sm",2015-02-17 01:05:44,FALSE,"567489552768442370","567490043715940352","2293767062","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"352","When 6-8 MILLION homeless animals are entering shelters each year &amp; HALF must be euthanized, there is NO EXCUSE 2 BUY/BREED more #WKCDogShow",FALSE,155,NA,2015-02-17 01:05:00,FALSE,NA,"567489861058179072",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",138,FALSE,FALSE,NA,NA
"353","@BruceEggum The haircuts aren't the only thing unnatural about about this show. https://t.co/WTLeQIf5jT #WKCDogShow",FALSE,0,"BruceEggum",2015-02-17 01:04:03,FALSE,"567484035572568064","567489621865820161","23357546","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"354","@clleerrr They are awesome but it's definitely not right to pass these diseases on.",FALSE,3,"clleerrr",2015-02-17 00:51:03,FALSE,"567485252470579200","567486346390827009","2477020332","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"355","@KeshaTedder It's from our landmark Silver Springs monkey case. Check it out here: http://t.co/58wg5wuRZN",FALSE,0,"KeshaTedder",2015-02-17 00:49:53,FALSE,"567424646405181442","567486052714020864","2239830097","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"356","@Nikovious Right!!! Me too &lt;3",FALSE,1,"Nikovious",2015-02-17 00:49:02,FALSE,"567424744992292865","567485842826858496","19015492","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"357","@Ddlovato1992xx Right?! We love rabbits too &lt;3",FALSE,0,"Ddlovato1992xx",2015-02-17 00:48:21,FALSE,"567417213213507584","567485667706281985","3025174162","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"358","@lovesongharry Thanks for your compassion! &lt;3",FALSE,1,"lovesongharry",2015-02-17 00:48:08,FALSE,"567412307928436736","567485614166011905","1169519972","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"359","@brushfirefairy Thank you!",FALSE,0,"brushfirefairy",2015-02-17 00:47:50,FALSE,NA,"567485538513326080","30964176","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"360","@connorfinch3 LOVE IT!!! #BestNews",FALSE,1,"connorfinch3",2015-02-17 00:46:20,FALSE,"567459463226208256","567485159604113408","302480332","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"361","@SamGuichelaar Thanks for the advice and the support!",FALSE,1,"SamGuichelaar",2015-02-17 00:45:54,FALSE,"567460647936733187","567485053383364608","223275437","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"362","@taycamenzuli You're so right!! So messed up",FALSE,0,NA,2015-02-17 00:45:32,FALSE,NA,"567484958931832832",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"363","@TracyHuffer Thank you so much for your support! &lt;3",FALSE,0,"TracyHuffer",2015-02-17 00:44:48,FALSE,"567394573262266370","567484775154208770","2532370705","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"364","@AndreaHner98 It's awful and heartbreaking Ì†ΩÌ≤î",FALSE,1,"AndreaHner98",2015-02-17 00:44:34,FALSE,"567375681764732929","567484716895330304","2696428452","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"365","@selmelgar Me too",FALSE,0,"selmelgar",2015-02-17 00:43:44,FALSE,"567143371265671168","567484506316095488","30918924","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"366","@suz_sm You can do a search for our favorite cruelty-free products here! :) http://t.co/NJocKUJ2jz",FALSE,0,"suz_sm",2015-02-17 00:43:30,FALSE,NA,"567484449021886464","2293767062","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"367","@purginprincess Ì†ΩÌ∏î",FALSE,1,"purginprincess",2015-02-17 00:40:29,FALSE,"567479805474402304","567483691127951361","1374371856","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"368","@JEM4080 You're awesome! :)) Thanks for your support. XO",FALSE,1,"JEM4080",2015-02-17 00:35:08,FALSE,"567480494821216256","567482343573573633","2921955983","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"369","@AJNCO Sorry! We don't have a NYC office.",FALSE,0,"AJNCO",2015-02-17 00:34:39,FALSE,"567481015661510657","567482221699682304","30491611","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"370","@dajananicolee That mutts are the best breed! :)",FALSE,0,"dajananicolee",2015-02-17 00:33:37,FALSE,"567481086574592000","567481960528744448","236064940","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"371","@IanTheasby Good question! We don't support eating any animals. For more on fish, check out: http://t.co/X2c8W0FTv0",FALSE,0,"IanTheasby",2015-02-17 00:32:54,FALSE,"567374601706303488","567481778760208384","1650049135","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"372","@flytoshawn Thanks for speaking up for deer!",FALSE,1,"flytoshawn",2015-02-17 00:27:11,FALSE,"567402108652384256","567480340810178560","2837543789","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"373","@AJNCO http://t.co/VJ5TPPZ6Ut",FALSE,0,"AJNCO",2015-02-17 00:26:40,FALSE,"567402890340622336","567480213752119296","30491611","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"374","@belieberluv8 Exactly!",FALSE,1,"belieberluv8",2015-02-17 00:24:59,FALSE,"567434070263492611","567479790022574081","329405018","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"375","@sweetheartxoox Aw! We love you!!! ‚ù§",FALSE,1,"sweetheartxoox",2015-02-17 00:24:49,FALSE,"567437459370164224","567479748171792385","40079437","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"376","@QueenAshleyRob Please watch this video before buying fur: http://t.co/VJ5TPPZ6Ut",FALSE,0,"QueenAshleyRob",2015-02-17 00:23:59,FALSE,"567441740341444608","567479535201832960","54890884","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"377","@Sabrina_Moody1 Please see why PETA really supports euthanasia http://t.co/pGB1LXtahI http://t.co/HmzFUAT7em",FALSE,0,"Sabrina_Moody1",2015-02-17 00:21:25,FALSE,"567394390470316032","567478891996917760","74276838","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"378","#GermanShepherds suffer from 51 INHERITED diseases.

17 Dogs Sick of AKC Standards http://t.co/bckMdxV8Jr #WKCDogShow http://t.co/8CC1NbnAnf",FALSE,75,NA,2015-02-17 00:20:01,FALSE,NA,"567478540208062464",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",77,FALSE,FALSE,NA,NA
"379","@lisa_druett Thank you!",FALSE,1,"lisa_druett",2015-02-17 00:15:39,FALSE,"567429563652001793","567477437768818688","1524600720","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"380","# of animals tortured in labs EVERY YR:

100+ MILL Ì†ΩÌ∞≠Ì†ΩÌ∞πÌ†ΩÌ∞≠Ì†ΩÌ∞π
241000 Ì†ΩÌ∞∞Ì†ΩÌ∞∞Ì†ΩÌ∞∞Ì†ΩÌ∞∞
125000 Ì†ΩÌ∞µÌ†ΩÌ∞µÌ†ΩÌ∞µÌ†ΩÌ∞µ
75000 Ì†ΩÌ∞∂Ì†ΩÌ∞∂Ì†ΩÌ∞∂Ì†ΩÌ∞∂
22000 Ì†ΩÌ∞±Ì†ΩÌ∞±Ì†ΩÌ∞±Ì†ΩÌ∞±

#StopAnimalTests",FALSE,209,NA,2015-02-16 23:03:01,FALSE,NA,"567459158819999745",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",319,FALSE,FALSE,NA,NA
"381","Wild animals should NOT be held captive

#Seoul zookeeper DIES from lion attack http://t.co/lmkEEvtYWM #BoycottTheZoo http://t.co/EaVWQAs203",FALSE,131,NA,2015-02-16 22:02:03,FALSE,NA,"567443818174095360",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",125,FALSE,FALSE,NA,NA
"382","Dogs should NOT be YANKED around like this

10 Things WRONG w/ the #WKCDogShow http://t.co/554kQFtFzx #AdoptDontBuy http://t.co/mPsS5su7H6",FALSE,66,NA,2015-02-16 21:11:02,FALSE,NA,"567430981364101120",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",120,FALSE,FALSE,NA,NA
"383","RESCUED! #AnimalRahat quickly got this scared dog 2 safety, dried him off, &amp; returned him: http://t.co/PyFJ0VUyvk http://t.co/PJWYoC43A7",FALSE,100,NA,2015-02-16 20:12:01,FALSE,NA,"567416128868069376",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",77,FALSE,FALSE,NA,NA
"384","NOTHING is worth TEARING fur from rabbits as they SCREAM in pain.

Tell @BCBGMAXAZRIA to STOP: http://t.co/4h3lMnyefb http://t.co/39RIkCtPKr",FALSE,143,NA,2015-02-16 20:10:02,FALSE,NA,"567415627292229632",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",264,FALSE,FALSE,NA,NA
"385","URGENT:

Town 2 lure deer into corrals &amp; GUN THEM DOWN as ""population control"".

SIGN to HELP: http://t.co/25gXtflaSn http://t.co/aWV0P6OuF4",FALSE,1119,NA,2015-02-16 19:11:04,FALSE,NA,"567400787513319424",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",693,FALSE,FALSE,NA,NA
"386","@rauhlx94 Please see why PETA really supports euthanasia http://t.co/pGB1LXtahI http://t.co/HmzFUAT7em",FALSE,0,"rauhlx94",2015-02-16 16:42:44,FALSE,NA,"567363457641504769","962724127","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"387","@JeffKatzPhotog Please see why PETA really supports euthanasia http://t.co/pGB1LXtahI http://t.co/HmzFUAT7em",FALSE,1,"JeffKatzPhotog",2015-02-16 16:42:33,FALSE,NA,"567363413391601664","48635432","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",2,FALSE,FALSE,NA,NA
"388","@CantHelpFeeling Aww!! We think you are the best!",FALSE,1,"CantHelpFeeling",2015-02-16 16:41:34,FALSE,"567243036913303552","567363164338016256","1648051622","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"389","@hannahclaiiire YUM! They look delicious! #Jealous",FALSE,1,"hannahclaiiire",2015-02-16 16:24:45,FALSE,"567099800865492993","567358932360777728","574090339","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"390","@Tylerswatson You can also search for cruelty-free products here: http://t.co/NJocKUJ2jz",FALSE,2,"Tylerswatson",2015-02-16 16:23:54,FALSE,"567069250503049216","567358719432744960","318775381","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",2,FALSE,FALSE,NA,NA
"391","@Tylerswatson We did a feature on our favorite cruelty-free face creams. http://t.co/Ynf8aTkhKc",FALSE,1,"Tylerswatson",2015-02-16 16:22:32,FALSE,"567069250503049216","567358374535106561","318775381","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"392","@Diorable86_LA Us too! ‚ù§ #BoycottSeaWorld",FALSE,1,"Diorable86_LA",2015-02-16 16:18:34,FALSE,"567041418225385472","567357376018137089","255242429","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"393","@angiegboyce",FALSE,0,"angiegboyce",2015-02-16 16:17:38,FALSE,"567215648934465536","567357141288099840","1192162154","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"394","@roll_son If you love animals, you don't support this: http://t.co/LSPp8zO7kP",FALSE,2,"roll_son",2015-02-16 16:08:56,FALSE,"567344875449102336","567354954625466369","1965528338","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",3,FALSE,FALSE,NA,NA
"395","Imagine being GROUND-UP ALIVE at 1 day old bc you're deemed WORTHLESS.

That's reality 4 male chicks in egg industry.",FALSE,66,NA,2015-02-16 15:07:01,FALSE,NA,"567339372073074688",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",61,FALSE,FALSE,NA,NA
"396","@SimbaJax Thank you for your compassion and for standing up for animals! &lt;3 XO",FALSE,2,"SimbaJax",2015-02-16 06:57:53,FALSE,"567146766953623553","567216277211447296","2577278893","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"397","@sirenstar Woww!! So awful. Thank you for letting us know.",FALSE,0,"sirenstar",2015-02-16 06:57:10,FALSE,"567213363256520704","567216096726360064","21025618","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"398","@angiegboyce You're the best!! :)",FALSE,1,"angiegboyce",2015-02-16 06:35:44,FALSE,"567136939854536704","567210704088731648","1192162154","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"399","@_deathinbloom That's not true. Please check out the information above.",FALSE,0,"_deathinbloom",2015-02-16 06:35:14,FALSE,"567139695948464129","567210578276388864","2175343196","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"400","@chad_causey Please see why PETA really supports euthanasia http://t.co/pGB1LXtahI http://t.co/HmzFUAT7em",FALSE,0,"chad_causey",2015-02-16 06:33:07,FALSE,NA,"567210045746581504","1173261583","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"401","@sirenstar Sorry you had to see that. So messed up. Ì†ΩÌ∏î",FALSE,1,"sirenstar",2015-02-16 06:30:30,FALSE,"567204991073402882","567209386859171840","21025618","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"402","@sirenstar Would you mind forwarding your pictures and any other information to CIDinfo@peta.org? They can look into the incident. Thank you",FALSE,0,"sirenstar",2015-02-16 06:29:54,FALSE,"567205469916110848","567209234010353666","21025618","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"403","@ThatKiidDrew Don't I know it! Ì†ΩÌ∏â",FALSE,1,"ThatKiidDrew",2015-02-16 06:28:51,FALSE,"567070407543373824","567208969593032705","1031057480","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"404","@manateeinmoline Please see why PETA really supports euthanasia http://t.co/pGB1LXtahI http://t.co/HmzFUAT7em",FALSE,0,"manateeinmoline",2015-02-16 06:20:47,FALSE,"567098108241133569","567206941173088256","74882077","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"405","@kassidymknaus It's so terrible :(",FALSE,0,"kassidymknaus",2015-02-16 06:12:15,FALSE,"567115785756479488","567204792317931522","1653752101","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"406","@sirenstar Nooo!! That's awful. Where did you see this?",FALSE,0,"sirenstar",2015-02-16 06:11:17,FALSE,"567151211111915520","567204551258685441","21025618","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"407","@stutter_step91 Of course not. https://t.co/8ZqLThabO7",FALSE,0,"stutter_step91",2015-02-16 06:09:56,FALSE,"567155517349715969","567204210278531072","182843940","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",3,FALSE,FALSE,NA,NA
"408","@LuBellusci Love it! Looks awesome!! Ì†ΩÌ≤ú",FALSE,1,"LuBellusci",2015-02-16 06:08:39,FALSE,"567159803395735552","567203888537690112","49771203","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"409","@LeeWayneRyder Please learn the truth and see why PETA really supports euthanasia http://t.co/pGB1LXtahI http://t.co/HmzFUAT7em",FALSE,0,"LeeWayneRyder",2015-02-16 06:06:23,FALSE,"567176046844190720","567203316531097601","41404457","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"410","@WhoIsQuise Ha! But seriously check out: http://t.co/VJ5TPPZ6Ut",FALSE,0,"WhoIsQuise",2015-02-16 06:05:17,FALSE,"567116878116421632","567203038587138048","216597691","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"411","@CallMeSweeny What a cruel movement. http://t.co/VJ5TPPZ6Ut",FALSE,2,"CallMeSweeny",2015-02-16 06:03:58,FALSE,"567185318722289666","567202708826750976","403888592","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"412","So great to see the one &amp; only @PaulMcCartney rock #SNL40 once again!

#Vegetarian #Hero4Animals http://t.co/jrPbtDyZ4U",FALSE,239,NA,2015-02-16 04:55:01,FALSE,NA,"567185358031306754",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",164,FALSE,FALSE,NA,NA
"413","Hate traffic?

Imagine traveling across the country in a cramped &amp; stuffy boxcar for DAYS AT A TIME #BoycottTheCircus http://t.co/mhoFI0W3Fo",FALSE,185,NA,2015-02-16 02:06:01,FALSE,NA,"567142828069761024",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",345,FALSE,FALSE,NA,NA
"414","#Reasons2GoVegan: Because no one should have to suffocate for someone else's #SUSHI.

No matter how small they are. http://t.co/cR4sxRSB4o",FALSE,157,NA,2015-02-16 01:05:01,FALSE,NA,"567127476279595008",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",146,FALSE,FALSE,NA,NA
"415","@yobancauranga20 Anytime!",FALSE,1,"yobancauranga20",2015-02-15 23:07:51,FALSE,"567096971068850176","567097989739474947","2809632128","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"416","@islandgirl2222 Awful",FALSE,1,"islandgirl2222",2015-02-15 23:06:08,FALSE,"567039371270828032","567097556170059776","2957680358","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
